file_number,nesting_depth,num_ids,num_classes,num_important,duplicate_selectors,total_rules,deep_nesting,long_selectors,overqualified_selectors,browser_specific_properties,total_properties,avg_properties_per_rule,inline_styles,unused_selectors,universal_selectors,excessive_specificity,vendor_prefixes,animation_usage,excessive_zindex,unused_media_queries,color_hex_usage,excessive_font_sizes
2224,0,543,3785,91,171,1274,1,377,30,49,1815,1.423529411764706,0,250,10,479,49,0,2,0,543,6
2225,0,277,4927,179,184,3375,1,179,10,40,1392,0.41232227488151657,0,194,103,2332,40,6,3,0,277,20
2226,0,82,3051,1017,94,1555,1,153,36,427,1184,0.7609254498714653,0,99,74,963,427,4,10,0,82,6
2227,0,1321,14627,464,125,8831,1,330,13,115,3442,0.3897192028985507,0,255,68,4856,115,4,12,0,1321,22
2228,0,588,6886,525,551,2465,1,507,44,116,2729,1.1066504460665045,0,402,75,1048,116,9,22,0,588,25
2229,0,396,4466,102,321,1841,1,506,31,109,2060,1.1183496199782845,1,230,55,511,109,1,9,0,396,3
2230,1,123,3860,147,20,1391,1,451,20,110,1882,1.3520114942528736,0,209,172,186,110,1,11,0,123,3
2231,0,141,3380,132,90,1146,1,610,293,141,1315,1.1464690496948562,0,200,301,368,141,2,7,0,141,5
2232,0,140,3370,128,91,1144,1,607,292,141,1324,1.1563318777292577,0,200,289,362,141,2,7,0,140,5
2233,0,410,1557,52,40,508,1,154,63,57,720,1.4145383104125737,0,205,41,227,57,0,0,0,410,4
2234,0,110,15495,18,45,4857,1,359,146,587,1000,0.20584602717167558,0,148,5,198,587,7,5,0,110,5
2235,0,0,26,0,0,0,0,0,0,0,26,26.0,0,0,0,0,0,0,0,0,0,0
2236,0,339,2177,67,91,717,1,257,124,313,1082,1.5069637883008355,3,181,4,244,313,7,4,0,339,5
2237,0,472,4435,218,43,2398,1,369,63,115,1250,0.5210504376823677,0,251,24,1028,115,2,7,0,472,18
2238,0,150,1393,195,96,475,1,159,12,11,581,1.2205882352941178,0,132,1,213,11,0,0,0,150,13
2239,0,25,2396,27,3,2297,1,6,1,3,107,0.04656222802436902,0,3,0,1765,3,0,1,0,25,0
2240,0,68,2030,724,22,1140,1,39,3,7,322,0.2822085889570552,0,22,5,743,7,0,1,0,68,0
2241,0,395,2568,39,175,1655,1,174,17,41,3191,1.9269323671497585,0,61,7,570,41,1,27,0,395,16
2242,0,372,952,31,40,600,1,36,15,0,868,1.4442595673876872,0,90,16,65,0,0,5,0,372,0
2243,0,55,5804,0,16,38,21,13,6,0,929,23.82051282051282,46,14,8,17,0,0,0,0,55,0
2244,0,560,9707,2628,228,4461,1,498,69,263,4300,0.9636934110264456,0,163,268,2173,263,6,14,0,560,5
2245,0,211,4923,65,347,3174,1,149,21,143,2475,0.7795275590551181,0,73,191,1064,143,103,10,0,211,3
2246,0,2,17,0,0,10,1,0,0,1,48,4.363636363636363,0,0,0,0,1,0,0,0,2,0
2247,0,254,2608,0,207,1079,1,108,7,455,1767,1.636111111111111,0,218,1,355,455,19,2,0,254,2
2248,0,906,2327,319,32,1294,1,431,138,73,1474,1.1382239382239383,0,183,157,278,73,0,8,0,906,1
2249,0,185,9437,15,42,1258,1,311,16,31,1051,0.8347895154884829,0,303,53,328,31,0,5,0,185,6
2250,0,801,6464,769,167,2837,1,396,27,194,2453,0.8643410852713178,4,164,54,939,194,6,27,0,801,12
2251,0,519,4904,145,205,2599,1,408,40,422,2255,0.8673076923076923,0,184,199,560,422,18,19,0,519,17
2252,0,1262,7768,190,400,3156,1,609,97,454,3637,1.1520430788723472,0,362,332,860,454,2,20,0,1262,17
2253,0,1481,5518,274,330,3203,1,424,31,417,3502,1.0930087390761547,0,313,181,734,417,18,13,0,1481,12
2254,0,507,4148,64,93,1543,1,314,62,145,1241,0.8037564766839378,0,218,10,395,145,1,8,0,507,12
2255,0,1140,1773,16,21,837,1,264,112,97,1514,1.8066825775656326,0,142,21,162,97,1,24,0,1140,1
2256,0,406,2906,55,148,1857,1,138,4,127,1416,0.7621097954790097,0,113,8,514,127,4,13,0,406,4
2257,0,220,4326,50,210,2052,1,210,46,34,1874,0.9128105211885046,1,96,27,508,34,7,3,0,220,7
2258,0,217,4140,50,202,2038,1,208,46,34,1854,0.9092692496321726,1,96,27,505,34,7,3,0,217,7
2259,0,677,4727,5,368,1584,1,329,11,363,2419,1.5261829652996846,0,384,6,376,363,2,15,0,677,35
2260,0,824,8722,61,80,2092,1,999,37,36,2493,1.1911132345914954,0,518,120,642,36,7,21,0,824,23
2261,0,650,6410,52,129,2046,1,720,39,51,2458,1.200781631656082,0,295,122,487,51,11,22,0,650,13
2262,0,572,5290,70,88,2315,1,399,61,197,1616,0.697754749568221,0,241,12,403,197,2,10,0,572,12
2263,0,476,11065,3182,142,5822,1,275,44,266,3261,0.5600206079340546,0,113,141,2590,266,7,18,0,476,0
2264,0,228,1171,26,121,607,5,113,3,85,1531,2.518092105263158,31,115,4,318,85,5,2,0,228,3
2265,0,329,2107,39,206,1536,1,158,13,54,2593,1.687052700065062,0,50,7,542,54,1,7,0,329,11
2266,0,98,7392,1445,236,1355,1,894,1,77,1371,1.011061946902655,0,39,4,54,77,0,4,0,98,0
2267,0,357,1442,3,180,858,1,341,24,473,1587,1.8474970896391152,0,193,16,396,473,8,8,0,357,4
2268,0,109,2396,5,19,448,1,46,8,43,1533,3.4142538975501115,9,4,43,45,43,5,22,0,109,0
2269,0,24,1602,0,159,800,1,126,4,43,1147,1.431960049937578,0,102,8,410,43,0,0,0,24,4
2270,0,850,8741,1942,1189,5740,1,995,571,411,4883,0.8505486848981014,0,944,33,2544,411,9,32,0,850,14
2271,0,1341,6377,39,326,4538,1,569,70,63,8803,1.9394139678343247,0,73,7,1316,63,1,8,0,1341,14
2272,0,829,3908,6,27,1683,1,320,44,90,2529,1.5017814726840855,0,358,17,302,90,3,10,0,829,153
2273,0,309,213,0,0,4,1,0,0,0,1759,351.8,0,0,0,1,0,0,0,0,309,0
2274,0,851,134,0,0,15,1,1,0,0,1259,78.6875,0,0,0,0,0,0,0,0,851,0
2275,0,951,7756,41,745,4476,1,351,51,36,7520,1.6796962251507705,0,63,7,1964,36,1,40,0,951,3
2276,0,26,1937,841,35,1136,1,22,4,2,276,0.24274406332453827,0,11,60,717,2,0,2,0,26,3
2277,0,184,2316,27,117,1242,1,95,17,59,695,0.5591311343523733,0,188,9,783,59,1,6,0,184,3
2278,0,629,5478,114,56,1926,1,361,60,90,1405,0.7291126102750389,0,271,6,429,90,1,12,0,629,15
2279,0,365,2941,33,26,1220,1,342,8,543,2255,1.8468468468468469,0,141,18,103,543,5,13,0,365,5
2280,0,514,1365,0,56,816,1,132,8,30,1502,1.8384332925336597,0,202,1,272,30,3,7,0,514,2
2281,0,791,3052,187,201,2158,1,252,53,320,1893,0.8767948124131543,0,112,107,557,320,18,15,0,791,14
2282,0,123,2597,188,121,1096,1,71,5,55,654,0.5961713764813127,1,150,8,596,55,0,1,0,123,5
2283,0,699,1269,15,14,716,1,129,29,15,1305,1.8200836820083681,0,146,49,111,15,1,0,0,699,2
2284,0,180,2411,51,37,1029,1,247,5,26,861,0.8359223300970874,0,65,6,68,26,0,13,0,180,3
2285,0,3,61,0,0,34,1,0,0,0,66,1.8857142857142857,0,0,0,7,0,0,0,0,3,0
2286,0,22,165,64,0,128,1,21,19,5,92,0.7131782945736435,0,27,1,48,5,0,0,0,22,0
2287,0,109,1427,89,24,720,1,15,17,21,88,0.12205270457697642,0,35,2,379,21,0,2,0,109,10
2288,0,649,3814,80,69,916,1,498,143,94,3294,3.5921483097055615,0,235,1,209,94,4,4,0,649,9
2289,0,10,17,0,0,12,1,0,1,0,38,2.923076923076923,0,0,1,0,0,0,0,0,10,0
2290,0,0,0,0,0,2,1,0,0,0,12,4.0,0,0,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,2,1,0,0,0,12,4.0,0,0,0,0,0,0,0,0,0,0
2292,0,57,1640,52,27,1622,1,17,2,87,608,0.37461491065927294,0,13,24,633,87,1,4,0,57,6
2293,0,895,6844,98,147,2890,1,519,71,320,2403,0.8312002767208578,0,329,14,523,320,4,20,0,895,16
2294,0,1536,12864,309,744,4835,1,1525,52,707,6136,1.2688172043010753,0,1045,33,1601,707,12,20,0,1536,15
2295,0,527,4058,68,80,1528,1,307,60,45,1210,0.7913669064748201,0,226,6,380,45,1,9,0,527,12
2296,0,623,8051,1031,84,2077,1,431,25,571,2013,0.9687199230028873,0,734,14,1066,571,3,9,0,623,13
2297,0,287,1413,97,2,513,1,12,4,21,1803,3.507782101167315,0,52,3,507,21,0,3,0,287,1
2298,0,2,1916,1,0,1845,1,8,1,11,48,0.02600216684723727,0,5,1,3,11,1,0,0,2,0
2299,0,1894,3747,38,60,1483,1,295,18,186,2166,1.4595687331536389,0,466,33,559,186,1,8,0,1894,2
2300,0,73,3280,34,14,1631,1,294,3,67,538,0.32965686274509803,0,86,1,126,67,2,13,0,73,1
2301,0,35,856,23,31,494,1,392,1,0,620,1.2525252525252526,0,55,367,131,0,0,0,0,35,0
2302,0,1488,4921,137,235,1413,347,557,39,148,1630,1.1527581329561527,0,361,30,640,148,0,16,0,1488,6
2303,0,237,7724,109,467,2149,1,519,4,1344,3426,1.5934883720930233,1,287,62,773,1344,78,8,0,237,1
2304,0,1578,10953,133,1713,3800,1,1992,211,175,3945,1.0378847671665352,0,1172,9,2061,175,2,11,0,1578,0
2305,0,378,9277,158,142,1748,1,364,193,112,1205,0.6889651229273871,0,224,1082,538,112,19,14,0,378,3
2306,0,217,1603,72,103,1265,1,80,8,173,710,0.5608214849921012,0,47,89,242,173,18,3,0,217,6
2307,0,292,2172,87,114,1584,1,179,11,289,996,0.628391167192429,0,70,148,294,289,17,4,0,292,8
2308,0,310,1417,4,207,973,1,139,5,690,1654,1.6981519507186857,0,33,10,220,690,0,0,0,310,6
2309,0,40,1547,0,18,1193,1,4,2,2,114,0.09547738693467336,0,0,16,0,2,0,0,0,40,0
2310,0,423,5071,1715,105,2676,1,222,38,209,2984,1.114680612626074,0,81,134,1380,209,5,15,0,423,0
2311,0,15,3298,0,23,63,1,52,0,0,2,0.03125,0,36,0,57,0,0,0,0,15,0
2312,0,701,2579,39,158,1642,1,127,35,37,3139,1.9105295191722458,0,58,7,504,37,1,12,0,701,5
2313,0,755,7815,136,744,3337,1,932,65,1257,4411,1.3214499700419413,0,913,71,1745,1257,9,36,0,755,25
2314,0,3070,5408,72,170,2560,1,373,62,177,1839,0.7180788754392815,0,262,6,486,177,2,14,0,3070,14
2315,0,0,15,0,0,11,1,0,0,0,31,2.5833333333333335,0,0,0,0,0,0,1,0,0,0
2316,0,102,561,0,0,26,19,7,2,0,129,4.777777777777778,8,5,0,5,0,0,0,0,102,0
2317,0,110,2479,2,517,1468,1,283,21,52,1215,0.8270932607215793,0,86,190,622,52,21,3,0,110,15
2318,0,0,10,0,1,10,1,0,0,0,22,2.0,0,2,0,4,0,0,0,0,0,0
2319,0,419,3110,39,337,2070,1,79,17,33,4073,1.9666827619507485,0,56,7,857,33,1,9,0,419,28
2320,0,405,3672,39,227,2453,1,170,22,34,4913,2.002037489812551,0,47,7,828,34,1,12,0,405,13
2321,0,1205,4360,39,250,2289,1,188,32,40,3906,1.7056768558951965,0,70,7,734,40,1,10,0,1205,3
2322,0,297,4085,8,378,1756,1,280,6,801,3195,1.8184405236198065,0,126,4,618,801,5,18,0,297,0
2323,0,369,5817,13,197,1130,1,666,20,65,1059,0.9363395225464191,0,622,18,746,65,0,3,0,369,3
2324,0,66,2553,1745,42,1598,1,11,1,228,279,0.17448405253283303,0,25,0,1075,228,0,2,0,66,0
2325,0,638,11687,924,2726,7794,1,358,20,254,2695,0.345734445157152,0,146,17,838,254,16,17,0,638,12
2326,0,69,5442,0,2,16,12,3,1,0,5,0.29411764705882354,14,4,0,3,0,0,0,0,69,0
2327,0,1078,9317,1284,94,2871,1,682,25,52,2558,0.8906685236768802,0,136,102,1243,52,6,21,0,1078,0
2328,0,545,4831,1370,130,2495,1,231,39,121,2680,1.0737179487179487,0,76,116,1287,121,5,15,0,545,0
2329,0,296,5316,974,120,2150,1,259,23,93,1197,0.5564853556485355,0,121,657,1103,93,3,7,0,296,5
2330,0,350,1442,14,28,697,1,106,17,355,2108,3.020057306590258,0,70,5,150,355,4,26,0,350,6
2331,0,169,4998,1218,53,2336,1,320,108,36,1992,0.8523748395378691,0,193,110,1510,36,4,27,0,169,1
2332,0,272,24752,8,0,3114,1,2845,0,0,50,0.016051364365971106,0,2792,2,2795,0,0,1,0,272,0
2333,0,107,2569,22,635,1502,1,92,10,47,501,0.3333333333333333,0,50,1,37,47,3,15,0,107,5
2334,0,377,8567,174,201,2815,1,1718,27,113,3073,1.0912642045454546,0,436,42,1282,113,5,21,0,377,11
2335,0,95,1278,29,65,568,1,166,2,39,994,1.7469244288224957,0,71,3,144,39,1,5,0,95,3
2336,0,691,3706,117,41,1462,1,121,17,32,2332,1.593984962406015,0,263,11,340,32,2,29,0,691,2
2337,0,640,6160,175,34,1747,1,495,79,43,2303,1.3175057208237986,0,314,12,251,43,2,11,0,640,10
2338,0,640,6160,175,34,1747,1,495,79,43,2303,1.3175057208237986,0,314,12,251,43,2,11,0,640,10
2339,-3,4670,4470,27,48,2511,1,698,388,105,3265,1.2997611464968153,0,1125,75,1045,105,0,29,0,4670,2
2340,0,640,6160,175,34,1747,1,495,79,43,2303,1.3175057208237986,0,314,12,251,43,2,11,0,640,10
2341,0,640,6160,175,34,1747,1,495,79,43,2303,1.3175057208237986,0,314,12,251,43,2,11,0,640,10
2342,0,282,8494,175,227,4979,8,530,37,102,1220,0.24497991967871485,171,330,100,3852,102,0,1,0,282,2
2343,0,640,6160,175,34,1747,1,495,79,43,2303,1.3175057208237986,0,314,12,251,43,2,11,0,640,10
2344,0,597,7647,896,441,3347,1,610,136,465,3203,0.9566905615292712,0,332,5,1214,465,8,6,0,597,33
2345,0,1832,10784,39,150,4488,1,1286,23,33,7379,1.6437959456449098,0,121,7,1303,33,1,14,0,1832,2
2346,0,96,48,0,0,30,1,1,2,47,135,4.354838709677419,0,0,0,0,47,0,0,0,96,0
2347,0,528,2550,39,123,1741,1,132,20,38,4214,2.4190585533869116,0,52,7,484,38,1,22,0,528,24
2348,0,659,8194,1049,513,4740,1,326,26,1343,3326,0.7015397595444,0,147,15,1392,1343,83,14,0,659,13
2349,0,738,7479,806,148,3067,1,537,78,348,2263,0.7376140808344198,0,222,81,543,348,19,23,0,738,12
2350,0,1310,11149,779,109,5171,1,674,144,77,2364,0.45707656612529,0,373,74,421,77,24,21,0,1310,13
2351,0,246,1476,20,17,745,1,379,3,54,1384,1.8552278820375334,0,38,6,53,54,4,2,0,246,0
2352,0,506,5039,64,42,2172,1,351,60,168,1143,0.5260009203865623,0,241,6,382,168,2,9,0,506,9
2353,0,115,1651,6,24,1209,1,84,120,40,530,0.4380165289256198,0,109,177,586,40,6,6,0,115,1
2354,0,117,1755,6,28,1260,1,88,127,42,536,0.42505947660586835,0,114,192,596,42,6,6,0,117,1
2355,0,469,4116,840,71,1832,1,181,21,26,1017,0.5548281505728314,0,93,35,877,26,1,10,0,469,8
2356,0,323,3984,61,110,1852,1,340,33,277,1755,0.9471127900701565,0,167,11,238,277,20,12,0,323,8
2357,0,11,1738,2,7,1621,1,63,3,38,330,0.2034525277435265,0,41,16,36,38,3,1,0,11,4
2358,0,646,3936,65,68,1497,1,268,46,362,1741,1.1622162883845126,0,189,5,345,362,3,18,0,646,8
2359,0,594,7667,8,226,1332,1,499,9,60,2607,1.9557389347336833,0,55,25,262,60,6,2,0,594,0
2360,0,628,7013,65,90,2974,1,443,62,163,1307,0.439327731092437,0,325,8,453,163,2,10,0,628,10
2361,0,91,1525,0,0,33,23,17,7,0,154,4.529411764705882,90,18,110,22,0,0,0,0,91,0
2362,0,185,2712,16,2,2116,1,71,3,64,350,0.16532829475673122,0,14,4,1281,64,0,7,0,185,3
2363,0,575,3837,14,24,1730,1,474,27,34,2183,1.2611207394569612,0,207,12,161,34,9,20,0,575,5
2364,0,46,2981,1,12,810,1,180,42,80,1990,2.4537607891491984,0,33,33,41,80,5,7,0,46,1
2365,0,699,5384,74,73,2189,1,611,37,42,3058,1.3963470319634703,0,330,8,259,42,20,20,0,699,7
2366,0,430,15248,329,612,3045,23,1190,49,100,2832,0.9297439264609324,0,815,9,1611,100,3,7,0,430,2
2367,0,84,1752,25,42,653,1,216,21,61,1189,1.8180428134556574,0,50,7,47,61,7,3,0,84,0
2368,0,470,13151,70,206,1679,1,335,19,146,1556,0.9261904761904762,0,139,12,525,146,2,8,0,470,2
2369,0,560,5940,98,113,2448,1,492,61,472,1763,0.7198856676194365,0,303,295,458,472,7,9,0,560,10
2370,0,713,6142,871,160,2471,1,414,56,161,2189,0.8855177993527508,0,143,44,1036,161,15,13,0,713,13
2371,0,619,5008,1026,82,2045,1,313,24,569,1952,0.9540566959921799,0,139,12,904,569,3,9,0,619,13
2372,0,51,1202,11,390,790,1,33,3,719,1286,1.6257901390644753,0,32,0,446,719,76,3,0,51,1
2373,0,442,8313,7,343,1737,1,965,38,165,3122,1.7963176064441888,85,241,331,359,165,38,16,0,442,1
2374,0,265,2629,27,244,1072,1,141,1,240,1155,1.076421248835042,0,94,1,619,240,2,7,0,265,1
2375,0,966,6530,35,156,1230,1,588,114,226,2179,1.7701056051990252,0,490,96,588,226,6,16,0,966,1
2376,0,587,4641,1664,881,2486,1,152,7,75,1066,0.4286288701246482,0,43,38,1367,75,2,9,0,587,3
2377,0,3,21,0,0,14,1,1,0,0,35,2.3333333333333335,0,2,0,2,0,0,0,0,3,0
2378,0,338,2256,2,588,2061,1,125,0,93,2225,1.0790494665373425,0,307,8,756,93,9,3,0,338,2
2379,0,10,1495,16,366,1302,1,146,1,58,1637,1.2563315425940138,0,17,62,337,58,24,15,0,10,2
2380,0,12,758,0,141,358,353,157,3,0,90,0.25069637883008355,2,77,0,54,0,0,0,0,12,0
2381,0,118,2760,22,60,219,60,115,11,0,198,0.9,71,101,1,160,0,0,0,0,118,0
2382,0,925,8951,1052,134,2862,1,704,81,815,3031,1.058679706601467,0,251,44,1087,815,14,14,0,925,19
2383,0,527,13172,185,344,1715,1,481,23,199,2829,1.6486013986013985,0,38,1,459,199,80,5,0,527,0
2384,0,206,905,2,49,476,1,40,2,570,1665,3.490566037735849,0,7,148,116,570,5,3,0,206,0
2385,0,652,6580,197,289,3035,1,358,2,1783,5061,1.66699604743083,0,193,7,598,1783,9,7,0,652,0
2386,0,325,3951,835,55,1612,1,190,5,19,876,0.5430874147551147,0,81,6,819,19,0,7,0,325,4
2387,0,356,2495,26,28,1525,1,165,18,212,1319,0.86435124508519,0,89,8,81,212,5,9,0,356,5
2388,0,1,25,0,0,12,1,0,0,0,37,2.8461538461538463,0,0,0,0,0,0,3,0,1,0
2389,0,1065,1615,29,68,963,1,158,18,43,1149,1.191908713692946,0,296,5,449,43,2,8,0,1065,4
2390,0,201,1862,31,8,567,1,183,7,173,1627,2.86443661971831,0,116,8,84,173,1,15,0,201,1
2391,0,48,1419,15,1,350,1,162,3,10,545,1.5527065527065527,0,106,11,57,10,3,1,0,48,0
2392,0,1033,6532,39,375,3593,1,315,51,68,7032,1.9565943238731218,0,79,7,1210,68,1,32,0,1033,12
2393,0,361,1695,39,135,1074,1,85,13,51,2115,1.9674418604651163,0,49,7,359,51,1,4,0,361,2
2394,0,2672,6372,40,471,4520,1,1339,13,83,7472,1.6527316965273169,0,171,7,1354,83,1,49,0,2672,2
2395,0,486,2197,39,141,1548,1,75,11,47,3541,2.2859909619109104,0,51,7,433,47,1,11,0,486,2
2396,0,179,9235,634,527,3005,1,762,168,185,3598,1.1969394544244845,0,395,329,1190,185,13,13,0,179,4
2397,0,1164,9492,136,401,3631,1,676,286,77,3376,0.9295154185022027,0,431,43,1049,77,20,23,0,1164,25
2398,0,799,12297,176,355,1895,1,228,19,38,1716,0.9050632911392406,0,154,9,616,38,7,27,0,799,10
2399,0,5,804,0,8,92,40,51,8,0,153,1.6451612903225807,11,46,0,70,0,0,0,0,5,0
2400,0,3,547,0,86,148,148,74,3,0,131,0.8791946308724832,0,12,2,11,0,0,0,0,3,0
2401,0,988,7139,127,159,2997,1,782,270,216,2156,0.7191460973982655,96,584,181,896,216,39,33,0,988,7
2402,0,774,8715,6480,284,6477,1,360,44,38,2118,0.32695276319851807,0,113,98,4081,38,10,0,0,774,2
2403,0,1185,9378,1335,56,2727,1,883,24,1181,2608,0.9560117302052786,0,655,11,541,1181,7,1,0,1185,9
2404,0,186,2188,82,252,1665,1,65,51,112,1083,0.6500600240096038,0,44,79,425,112,99,17,0,186,4
2405,0,135,2726,12,489,1170,1,506,6,30,877,0.748932536293766,0,40,0,534,30,0,2,0,135,0
2406,0,378,5515,1248,337,2577,1,222,125,825,2327,0.9026377036462374,0,275,41,1441,825,12,6,0,378,10
2407,0,385,2717,40,76,1348,1,227,65,288,1223,0.9065974796145293,0,150,29,187,288,8,9,0,385,7
2408,0,1332,11268,125,817,4107,1,1112,106,151,6371,1.5508763388510225,0,876,48,1591,151,34,72,0,1332,5
2409,0,1250,9013,1161,506,3555,1,602,31,89,2737,0.7696850393700787,0,307,51,1460,89,7,10,0,1250,17
2410,0,0,635,0,221,223,1,0,0,0,1280,5.714285714285714,0,0,0,0,0,0,0,0,0,0
2411,0,0,635,0,221,223,1,0,0,0,1280,5.714285714285714,0,0,0,0,0,0,0,0,0,0
2412,0,1266,3797,39,256,2734,1,778,58,35,3842,1.4047531992687385,0,69,7,754,35,1,15,0,1266,13
2413,0,0,635,0,221,223,1,0,0,0,1280,5.714285714285714,0,0,0,0,0,0,0,0,0,0
2414,0,4,2752,0,54,2017,1,296,1,109,238,0.11793855302279485,0,25,1,49,109,7,0,0,4,0
2415,0,316,810,24,1,604,1,66,4,110,1485,2.4545454545454546,0,12,0,3,110,0,2,0,316,1
2416,0,937,5905,39,332,3312,1,258,37,46,6035,1.8216118321762753,0,61,7,1053,46,1,17,0,937,4
2417,0,1016,9163,42,613,4624,1,257,151,66,9968,2.1552432432432433,0,57,7,1966,66,1,33,0,1016,8
2418,1,3,5009,0,11,4924,1,14,1,5,133,0.02700507614213198,0,4,2,27,5,7,0,0,3,0
2419,0,7,98,1,12,39,1,30,0,4,76,1.9,0,20,0,32,4,0,0,0,7,0
2420,0,438,1252,107,60,791,1,57,45,37,1715,2.16540404040404,0,77,3,183,37,13,15,0,438,0
2421,0,264,940,10,35,523,1,29,3,172,1220,2.3282442748091605,0,33,0,47,172,5,7,0,264,1
2422,0,255,4326,54,11,713,1,534,6,15,1516,2.123249299719888,0,452,0,478,15,8,3,0,255,0
2423,0,887,4577,39,453,3057,1,185,69,51,5401,1.7661870503597121,0,60,7,1239,51,1,27,0,887,41
2424,0,288,3589,39,90,1535,1,183,45,61,2932,1.9088541666666667,0,44,7,632,61,1,9,0,288,6
2425,0,707,3617,171,6,206,1,183,0,50,371,1.7922705314009661,4,150,5,155,50,0,0,0,707,0
2426,0,732,6249,100,159,2224,1,470,90,311,2146,0.964494382022472,0,388,36,664,311,14,21,0,732,17
2427,0,654,1150,40,63,1454,1,237,111,96,3901,2.681099656357388,0,160,22,236,96,2,30,0,654,2
2428,0,314,1863,349,39,832,1,381,15,155,1856,2.2280912364945977,123,134,35,212,155,7,6,0,314,3
2429,0,932,7174,94,1070,3624,1,945,157,180,5083,1.402206896551724,0,617,19,1306,180,5,21,0,932,7
2430,0,533,4036,66,83,1515,1,300,60,137,1281,0.8449868073878628,0,219,6,386,137,1,9,0,533,12
2431,0,1039,7765,93,1277,3905,1,1049,162,180,5424,1.3886328725038402,0,665,18,1403,180,5,21,0,1039,7
2432,0,270,1455,5,45,529,1,149,1,174,973,1.8358490566037735,0,85,25,106,174,1,10,0,270,0
2433,0,27,2539,9,140,1476,1,45,0,64,2278,1.5423155044008126,0,111,8,226,64,27,14,0,27,1
2434,0,324,2771,39,280,1789,1,129,10,39,3436,1.9195530726256984,0,45,7,748,39,1,21,0,324,2
2435,0,294,2316,71,68,619,1,79,20,25,1083,1.7467741935483871,2,75,4,111,25,0,6,0,294,4
2436,0,163,2691,84,41,853,1,224,64,434,1337,1.5655737704918034,0,150,16,139,434,1,12,0,163,3
2437,0,694,5998,22,380,2478,1,793,57,1259,4911,1.981040742234772,0,651,26,1034,1259,8,20,0,694,24
2438,0,2037,9425,122,305,4045,1,983,148,114,6236,1.5412753336628768,0,951,82,1266,114,10,57,0,2037,11
2439,0,1331,9638,1131,234,5489,1,517,33,636,3235,0.5892531876138434,0,299,22,1110,636,12,24,0,1331,21
2440,0,384,2666,39,135,1512,1,72,14,32,2899,1.91606080634501,0,44,7,461,32,1,9,0,384,2
2441,0,574,4036,66,82,1514,1,300,60,137,1281,0.8455445544554455,0,218,6,386,137,1,9,0,574,12
2442,0,839,4353,39,715,3399,1,171,43,32,7379,2.170294117647059,0,70,7,1609,32,1,10,0,839,62
2443,0,0,59,2,0,14,1,9,11,0,4,0.26666666666666666,0,4,0,4,0,0,0,0,0,0
2444,0,327,2427,1,32,468,1,287,95,96,1227,2.6162046908315566,0,257,0,283,96,1,5,0,327,0
2445,0,609,6329,114,248,2139,1,928,51,61,2649,1.2378504672897197,0,382,389,806,61,10,19,0,609,5
2446,0,433,8119,177,198,2540,1,1227,62,98,2828,1.1129476584022038,0,399,555,600,98,12,17,0,433,7
2447,0,86,3675,42,142,2285,1,419,7,28,1614,0.7060367454068242,0,104,47,793,28,7,5,0,86,8
2448,0,1264,6298,135,154,2673,1,729,34,254,3405,1.2733732236350037,0,293,121,340,254,12,22,0,1264,15
2449,0,1264,6298,135,154,2673,1,729,34,254,3405,1.2733732236350037,0,293,121,340,254,12,22,0,1264,15
2450,0,768,7660,95,128,2801,1,895,38,198,2703,0.9646680942184154,0,435,130,535,198,12,29,0,768,8
2451,0,585,1957,0,14,798,1,123,11,382,1366,1.709637046307885,0,112,114,66,382,1,11,0,585,7
2452,0,195,3047,18,18,761,1,458,21,15,666,0.8740157480314961,0,142,94,148,15,1,2,0,195,1
2453,0,334,2541,20,36,882,1,380,18,62,989,1.1200453001132502,0,175,39,184,62,0,2,0,334,3
2454,0,1204,1632,28,34,654,1,209,249,208,860,1.3129770992366412,0,302,0,302,208,0,1,0,1204,5
2455,0,1204,1632,28,34,654,1,209,249,208,860,1.3129770992366412,0,302,0,302,208,0,1,0,1204,5
2456,0,657,2978,39,173,2190,1,123,21,51,4585,2.0926517571884986,0,59,7,721,51,1,9,0,657,16
2457,0,554,4856,157,629,2689,1,398,128,1229,4617,1.7163568773234201,0,647,14,1377,1229,0,11,0,554,5
2458,0,2418,9842,43,88,520,1,289,287,19,683,1.310940499040307,0,351,996,451,19,0,1,0,2418,6
2459,0,556,4936,38,107,1512,1,852,40,91,1929,1.2749504296100462,0,225,127,276,91,13,18,0,556,1
2460,0,456,3332,43,58,1313,1,245,55,89,1090,0.8295281582952816,0,161,8,332,89,1,9,0,456,12
2461,0,69,580,0,170,616,1,25,39,15,2681,4.345218800648298,0,7,21,142,15,0,0,0,69,0
2462,3,14,2138,0,3275,4285,4216,794,43,0,264,0.06159589360709286,19,65,6,90,0,0,0,0,14,0
2463,0,90,902,1,18,132,126,69,28,9,212,1.593984962406015,79,58,4,60,9,0,0,0,90,0
2464,0,529,5677,58,635,2785,1,366,38,30,2539,0.9113424264178033,0,122,70,1155,30,3,17,0,529,0
2465,0,361,3552,69,72,1274,1,223,60,561,2569,2.014901960784314,0,247,53,264,561,0,14,0,361,7
2466,0,652,5686,132,451,2496,1,410,156,304,3451,1.3820584701641971,0,382,25,992,304,11,39,0,652,33
2467,0,623,5091,1031,84,2076,1,305,25,571,2013,0.9691863264323544,0,107,14,900,571,3,9,0,623,13
